0.2	0.05	729.9330371655676	(6.25e-08-0j)	95445228394.89346	72406304.35105284	95517634699.24452
0.2	0.051000000000000004	744.531697908879	(6.502500000000001e-08-0j)	100263556410.21971	78391582.89254232	100341947993.11226
0.2	0.052000000000000005	759.1303586521904	(6.760000000000001e-08-0j)	105167285677.49977	84740141.1402207	105252025818.64
0.2	0.053	773.7290193955016	(7.0225e-08-0j)	110153585010.38634	91466376.70226543	110245051387.08861
0.2	0.054	788.327680138813	(7.29e-08-0j)	115219779990.57213	98584966.75206171	115318364957.32419
0.2	0.055	802.9263408821245	(7.5625e-08-0j)	120363360977.91328	106110868.02820145	120469471845.94148
0.2	0.056	817.5250016254357	(7.840000000000001e-08-0j)	125581989523.25432	114059316.83448453	125696048840.0888
0.2	0.057	832.1236623687472	(8.122499999999999e-08-0j)	130873503318.36241	122445829.03991766	130995949147.40233
0.2	0.058	846.7223231120585	(8.41e-08-0j)	136235919815.14337	131286200.07871556	136367206015.22209
0.2	0.059000000000000004	861.3209838553697	(8.702500000000001e-08-0j)	141667438642.60675	140596504.95029953	141808035147.55704
0.2	0.06	875.919644598681	(8.999999999999999e-08-0j)	147166442945.19052	150393098.2192988	147316836043.40982
0.2	0.061	890.5183053419925	(9.302499999999999e-08-0j)	152731499760.30267	160692614.0155498	152892192374.31824
0.2	0.062	905.1169660853037	(9.61e-08-0j)	158361359546.56006	171511966.0340963	158532871512.59415
0.2	0.063	919.7156268286152	(9.9225e-08-0j)	164054954967.38834	182868347.5351894	164237823314.92352
0.2	0.064	934.3142875719265	(1.0240000000000002e-07-0j)	169811399027.568	194779231.34428754	170006178258.9123
0.2	0.065	948.9129483152379	(1.05625e-07-0j)	175629982653.14355	207262369.85205647	175837245022.9956
0.2	0.066	963.5116090585492	(1.089e-07-0j)	181510171797.95172	220335795.01436934	181730507592.9661
0.2	0.067	978.1102698018607	(1.1222500000000001e-07-0j)	187451604152.98825	234017818.35230684	187685621971.34055
0.2	0.068	992.7089305451719	(1.1560000000000002e-07-0j)	193454085527.99246	248327030.95215663	193702412558.9446
0.2	0.069	1007.3075912884834	(1.1902500000000002e-07-0j)	199517585968.04947	263282303.46541387	199780868271.5149
0.2	0.07	1021.9062520317947	(1.2250000000000004e-07-0j)	205642235661.74832	278902786.1087814	205921138447.85712
0.2	0.07100000000000001	1036.504912775106	(1.2602500000000004e-07-0j)	211828320691.49258	295207908.6641688	212123528600.15674
0.2	0.07200000000000001	1051.1035735184175	(1.2960000000000002e-07-0j)	218076278671.00058	312217380.4786932	218388496051.47928
0.2	0.073	1065.7022342617286	(1.3322499999999998e-07-0j)	224386694309.83176	329951190.464679	224716645500.29645
0.2	0.074	1080.30089500504	(1.369e-07-0j)	230760294939.96625	348429607.0996587	231108724547.06592
0.2	0.075	1094.8995557483513	(1.40625e-07-0j)	237197946035.00583	367673178.4263717	237565619213.4322
0.2	0.076	1109.4982164916628	(1.4439999999999997e-07-0j)	243700646748.51138	387702732.0527638	244088349480.56415
0.2	0.077	1124.096877234974	(1.48225e-07-0j)	250269525494.24826	408539375.1519897	250678064869.40024
0.2	0.078	1138.6955379782855	(1.521e-07-0j)	256905835587.7531	430204494.4624099	257336040082.2155
0.2	0.079	1153.2941987215968	(1.56025e-07-0j)	263610950965.56223	452719756.2875934	264063670721.84982
0.2	0.08	1167.8928594649083	(1.6e-07-0j)	270386361995.71054	476107106.49631643	270862469102.20685
0.2	0.081	1182.4915202082195	(1.6402500000000001e-07-0j)	277233671390.6311	500388770.52256244	277734060161.1537
0.2	0.082	1197.0901809515308	(1.681e-07-0j)	284154590231.40674	525587253.36552066	284680177484.7723
0.2	0.083	1211.6888416948423	(1.72225e-07-0j)	291150934110.3623	551725339.5895908	291702659449.9519
0.2	0.084	1226.2875024381535	(1.7640000000000002e-07-0j)	298224619397.28235	578826093.3243773	298803445490.60675
0.2	0.085	1240.886163181465	(1.8062500000000002e-07-0j)	305377659633.0154	606912858.2646929	305984572491.2801
0.2	0.08600000000000001	1255.4848239247763	(1.8490000000000005e-07-0j)	312612162052.9167	636009257.6705575	313248171310.5872
0.2	0.08700000000000001	1270.0834846680877	(1.8922500000000005e-07-0j)	319930324241.4339	666139194.3671988	320596463435.8011
0.2	0.088	1284.6821454113988	(1.9359999999999996e-07-0j)	327334430918.1481	697326850.7450505	328031757768.8931
0.2	0.089	1299.2808061547103	(1.9802499999999997e-07-0j)	334826850854.7437	729596688.7597562	335556447543.5035
0.2	0.09	1313.8794668980215	(2.025e-07-0j)	342410033921.6564	762973449.9321641	343173007371.58856
0.2	0.091	1328.4781276413328	(2.07025e-07-0j)	350086508262.54816	797482155.3483318	350883990417.8965
0.2	0.092	1343.0767883846443	(2.1160000000000002e-07-0j)	357858877594.25116	833148105.6595219	358692025699.9107
0.2	0.093	1357.6754491279555	(2.1622499999999997e-07-0j)	365729818629.41113	869996881.0822068	366599815510.49335
0.2	0.094	1372.274109871267	(2.209e-07-0j)	373702078618.7353	908054341.3980658	374610132960.13336
0.2	0.095	1386.8727706145783	(2.25625e-07-0j)	381778473009.46545	947346625.9539835	382725819635.41943
0.2	0.096	1401.4714313578897	(2.304e-07-0j)	389980388729.0218	987900153.6620543	390968288882.68384
0.2	0.097	1416.070092101201	(2.3522500000000002e-07-0j)	398274227950.21826	1029741622.9995784	399303969573.21783
0.2	0.098	1430.6687528445125	(2.401e-07-0j)	406681037906.0576	1072898012.0090634	407753935918.06665
0.2	0.099	1445.2674135878237	(2.45025e-07-0j)	415203885443.3081	1117396578.298227	416321282021.6063
0.2	0.1	1459.8660743311352	(2.5e-07-0j)	423845895514.22095	1163264859.0399885	425009160373.2609
0.4	0.0	-0.0	(-0-0j)	32.22295437393828	5.5984594609574225	37.8214138348957
0.4	0.001	3.615792604225137	(6.250000000000001e-12-0j)	301.05519824132364	4.395409803249517	305.45060804457313
0.4	0.002	7.231585208450274	(2.5000000000000004e-11-0j)	2987.3063369088454	9.665223884693775	2996.971560793539
0.4	0.003	10.847377812675411	(5.625e-11-0j)	13808.962059462343	52.479400856792196	13861.441460319134
0.4	0.004	14.463170416900548	(1.0000000000000002e-10-0j)	42296.44445641246	308.5386124804151	42604.98306889287
0.4	0.005	18.078963021125688	(1.5625e-10-0j)	101954.11373553102	12.283981654957014	101966.39771718597
0.4	0.006	21.694755625350822	(2.25e-10-0j)	209729.32571772055	47.25033954165097	209776.5760572622
0.4	0.007	25.31054822957596	(3.0625000000000005e-10-0j)	387142.79719567834	308.55324918945223	387451.3504448678
0.4	0.008	28.926340833801095	(4.0000000000000007e-10-0j)	657847.8014048677	902.2196356173785	658750.021040485
0.4	0.009000000000000001	32.542133438026234	(5.062500000000001e-10-0j)	1052372.0901602753	1952.836148339134	1054324.9263086144
0.4	0.01	36.157926042251376	(6.25e-10-0j)	1599048.1707754668	3601.897512120191	1602650.068287587
0.4	0.011	39.7737186464765	(7.562499999999998e-10-0j)	2336961.645524071	6007.616750753805	2342969.262274825
0.4	0.012	43.389511250701645	(9e-10-0j)	3304205.3855976104	9344.884646203765	3313550.270243814
0.4	0.013000000000000001	47.00530385492679	(1.0562500000000002e-09-0j)	4543501.7373894695	13805.257783796924	4557306.995173266
0.4	0.014	50.62109645915192	(1.2250000000000002e-09-0j)	6101001.436387213	19596.954225480968	6120598.3906126935
0.4	0.015	54.23688906337705	(1.4062499999999998e-09-0j)	8026214.250678128	26944.85170179418	8053159.102379922
0.4	0.016	57.85268166760219	(1.6000000000000003e-09-0j)	10372223.06632054	36090.4867709005	10408313.55309144
0.4	0.017	61.46847427182734	(1.8062500000000003e-09-0j)	13194528.16240611	47292.05439349451	13241820.216799604
0.4	0.018000000000000002	65.08426687605247	(2.0250000000000003e-09-0j)	16552483.053834502	60824.4077031246	16613307.461537626
0.4	0.019	68.7000594802776	(2.2562499999999995e-09-0j)	20508253.44948622	76979.05787514008	20585232.50736136
0.4	0.02	72.31585208450275	(2.5e-09-0j)	25126952.6772875	96064.17404842994	25223016.85133593
0.4	0.021	75.93164468872789	(2.7562500000000003e-09-0j)	30476547.652966026	118404.58327684732	30594952.23624287
0.4	0.022	79.547437292953	(3.0249999999999994e-09-0j)	36627761.37592073	144341.77049804656	36772103.14641877
0.4	0.023	83.16322989717816	(3.3062500000000002e-09-0j)	43653972.15165843	174233.87851290588	43828206.030171335
0.4	0.024	86.77902250140329	(3.6e-09-0j)	51631109.745267235	208455.70797159494	51839565.45323883
0.4	0.025	90.39481510562842	(3.90625e-09-0j)	60637548.674836084	247398.71736393016	60884947.392200015
0.4	0.026000000000000002	94.01060770985357	(4.225000000000001e-09-0j)	70753998.8575773	291471.02301256236	71045469.88058986
0.4	0.027	97.62640031407871	(4.55625e-09-0j)	82063393.82466778	341097.3990680818	82404491.22373587
0.4	0.028	101.24219291830384	(4.900000000000001e-09-0j)	94650776.7234874	396719.2775054433	95047496.00099285
0.4	0.029	104.85798552252899	(5.25625e-09-0j)	108603184.32800367	458794.7481213159	109061979.076125
0.4	0.03	108.4737781267541	(5.624999999999999e-09-0j)	124009529.27953319	527798.5585320959	124537327.83806528
0.4	0.031	112.08957073097926	(6.00625e-09-0j)	140960480.7809992	604222.114172395	141564702.8951716
0.4	0.032	115.70536333520438	(6.400000000000001e-09-0j)	159548343.96812472	688573.4782938794	160236917.44641858
0.4	0.033	119.32115593942952	(6.80625e-09-0j)	179866938.18074042	781377.3719643679	180648315.55270478
0.4	0.034	122.93694854365468	(7.225000000000001e-09-0j)	202011474.35656682	883175.174067131	202894649.53063396
0.4	0.035	126.5527411478798	(7.656250000000003e-09-0j)	226078431.76847124	994524.9213003259	227072956.68977156
0.4	0.036000000000000004	130.16853375210493	(8.100000000000001e-09-0j)	252165434.32429874	1116001.3081765582	253281435.6324753
0.4	0.037	133.78432635633007	(8.55625e-09-0j)	280371126.6459499	1248195.6870225244	281619322.3329724
0.4	0.038	137.4001189605552	(9.024999999999998e-09-0j)	310795050.14147794	1391716.0679787225	312186766.2094567
0.4	0.039	141.01591156478034	(9.50625e-09-0j)	343537519.28055745	1547187.118999219	345084706.3995567
0.4	0.04	144.6317041690055	(1e-08-0j)	378699498.27982384	1715250.1658514547	380414748.4456753
0.4	0.041	148.24749677323064	(1.050625e-08-0j)	416382478.4002757	1896563.1921160887	418279041.5923918
0.4	0.042	151.86328937745577	(1.1025000000000001e-08-0j)	456688356.054204	2091800.8391868668	458780156.89339083
0.4	0.043000000000000003	155.4790819816809	(1.1556250000000003e-08-0j)	499719311.9139888	2301654.406270516	502020966.32025933
0.4	0.044	159.094874585906	(1.2099999999999998e-08-0j)	545577691.2096243	2526831.8503866433	548104523.0600109
0.4	0.045	162.71066719013115	(1.265625e-08-0j)	594365885.3959649	2768057.786367677	597133943.1823325
0.4	0.046	166.3264597943563	(1.3225000000000001e-08-0j)	646186215.3645481	3026073.4868587875	649212288.8514069
0.4	0.047	169.94225239858145	(1.380625e-08-0j)	701140816.3683671	3301636.882317827	704442453.2506849
0.4	0.048	173.55804500280658	(1.44e-08-0j)	759331524.8212562	3595522.5610153098	762927047.3822715
0.4	0.049	177.17383760703171	(1.500625e-08-0j)	820859767.12654	3908521.769034341	824768288.8955743
0.4	0.05	180.78963021125685	(1.5625e-08-0j)	885826450.6824514	4241442.410270607	890067893.0927219
0.4	0.051000000000000004	184.405422815482	(1.6256250000000004e-08-0j)	954331857.2043861	4595109.046432335	958926966.2508185
0.4	0.052000000000000005	188.02121541970715	(1.6900000000000002e-08-0j)	1026475538.496551	4970362.897040255	1031445901.3935913
0.4	0.053	191.63700802393225	(1.755625e-08-0j)	1102356214.7978466	5368061.8394276155	1107724276.6372743
0.4	0.054	195.25280062815742	(1.8225e-08-0j)	1182071675.8190353	5789080.408740131	1187860756.2277753
0.4	0.055	198.86859323238252	(1.890625e-08-0j)	1265718684.580344	6234309.797935962	1271952994.37828
0.4	0.056	202.4843858366077	(1.9600000000000003e-08-0j)	1353392884.150708	6704657.8577857325	1360097542.0084937
0.4	0.057	206.10017844083282	(2.0306249999999997e-08-0j)	1445188707.3818555	7201049.096872488	1452389756.478728
0.4	0.058	209.71597104505798	(2.1025e-08-0j)	1541199289.7224607	7724424.681591709	1548923714.4040525
0.4	0.059000000000000004	213.3317636492831	(2.1756250000000003e-08-0j)	1641516385.189519	8275742.436151275	1649792127.6256702
0.4	0.06	216.9475562535082	(2.2499999999999996e-08-0j)	1746230285.566236	8855976.842571462	1755086262.4088075
0.4	0.061	220.56334885773336	(2.3256249999999997e-08-0j)	1855429742.88774	9466119.040684965	1864895861.9284248
0.4	0.062	224.17914146195852	(2.4025e-08-0j)	1969201895.2680678	10107176.82813685	1979309072.0962048
0.4	0.063	227.79493406618363	(2.480625e-08-0j)	2087632196.1142066	10780174.66038457	2098412370.7745912
0.4	0.064	231.41072667040876	(2.5600000000000004e-08-0j)	2210804346.7652884	11486153.650697965	2222290500.4159865
0.4	0.065	235.02651927463393	(2.640625e-08-0j)	2338800232.5874977	12226171.570159215	2351026404.157657
0.4	0.066	238.64231187885903	(2.7225e-08-0j)	2471699862.547977	13001302.84766291	2484701165.39564
0.4	0.067	242.2581044830842	(2.8056250000000003e-08-0j)	2609581312.283737	13812638.569915995	2623393950.853653
0.4	0.068	245.87389708730936	(2.8900000000000004e-08-0j)	2752520670.6745887	14661286.481437754	2767181957.1560264
0.4	0.069	249.48968969153447	(2.9756250000000005e-08-0j)	2900591989.922344	15548370.984559847	2916140360.906904
0.4	0.07	253.1054822957596	(3.062500000000001e-08-0j)	3053867239.131753	16475033.139426282	3070342272.271179
0.4	0.07100000000000001	256.7212748999848	(3.150625000000001e-08-0j)	3212416261.382394	17442430.66399344	3229858692.046387
0.4	0.07200000000000001	260.33706750420987	(3.2400000000000006e-08-0j)	3376306734.274395	18451737.934030037	3394758472.208425
0.4	0.073	263.952860108435	(3.3306249999999994e-08-0j)	3545604133.9251323	19504145.983117104	3565108279.9082494
0.4	0.074	267.56865271266014	(3.4225e-08-0j)	3720371702.387918	20600862.502648097	3740972564.890566
0.4	0.075	271.1844453168853	(3.515625e-08-0j)	3900670418.45876	21743111.841828775	3922413530.3005886
0.4	0.076	274.8002379211104	(3.609999999999999e-08-0j)	4086558971.8315744	22932135.007677205	4109491106.8392515
0.4	0.077	278.41603052533554	(3.705625e-08-0j)	4278093740.557536	24169189.665023874	4302262930.22256
0.4	0.078	282.0318231295607	(3.8025e-08-0j)	4475328771.7595415	25455550.13651155	4500784321.896053
0.4	0.079	285.6476157337858	(3.900625e-08-0j)	4678315765.548152	26792507.40259535	4705108272.9507475
0.4	0.08	289.263408338011	(4e-08-0j)	4887104062.081449	28181369.101542752	4915285431.182991
0.4	0.081	292.8792009422361	(4.1006250000000004e-08-0j)	5101740631.707137	29623459.529433575	5131364091.23657
0.4	0.082	296.4949935464613	(4.2025e-08-0j)	5322270068.121701	31120119.64015994	5353390187.761861
0.4	0.083	300.1107861506864	(4.305625e-08-0j)	5548734584.478065	32672707.04542632	5581407291.523491
0.4	0.084	303.72657875491154	(4.4100000000000004e-08-0j)	5781174012.369944	34282596.01474957	5815456608.384693
0.4	0.085	307.3423713591367	(4.5156250000000004e-08-0j)	6019625803.618547	35951177.4754588	6055576981.094007
0.4	0.08600000000000001	310.9581639633618	(4.622500000000001e-08-0j)	6264125034.784329	37679859.01269552	6301804893.797025
0.4	0.08700000000000001	314.57395656758695	(4.7306250000000014e-08-0j)	6514704414.324459	39470064.869413555	6554174479.193872
0.4	0.088	318.189749171812	(4.839999999999999e-08-0j)	6771394292.314467	41323235.94637897	6812717528.260846
0.4	0.089	321.8055417760372	(4.9506249999999994e-08-0j)	7034222672.650807	43240829.80217042	7077463502.452978
0.4	0.09	325.4213343802623	(5.0625e-08-0j)	7303215227.64925	45224320.65317859	7348439548.302428
0.4	0.091	329.0371269844875	(5.175625e-08-0j)	7578395314.95303	47275199.373606704	7625670514.326636
0.4	0.092	332.6529195887126	(5.2900000000000004e-08-0j)	7859783996.663221	49394973.49547021	7909178970.158691
0.4	0.093	336.2687121929377	(5.405624999999999e-08-0j)	8147400060.603209	51585167.208596915	8198985227.811806
0.4	0.094	339.8845047971629	(5.5225e-08-0j)	8441260043.62811	53847321.36062703	8495107364.988737
0.4	0.095	343.500297401388	(5.640625e-08-0j)	8741378256.889915	56182993.45701295	8797561250.346928
0.4	0.096	347.11609000561316	(5.76e-08-0j)	9047766812.96845	58593757.661019534	9106360570.62947
0.4	0.097	350.7318826098383	(5.8806250000000004e-08-0j)	9360435654.778673	61081204.79372397	9421516859.572397
0.4	0.098	354.34767521406343	(6.0025e-08-0j)	9679392586.164217	63646942.33401559	9743039528.498232
0.4	0.099	357.9634678182886	(6.125625e-08-0j)	10004643304.088339	66292594.418596305	10070935898.506935
0.4	0.1	361.5792604225137	(6.25e-08-0j)	10336191432.332748	69019801.84198019	10405211234.174728
0.6000000000000001	0.0	-0.0	(-0-0j)	32.22295437393828	5.5984594609574225	37.8214138348957
0.6000000000000001	0.001	1.598212628526639	(2.777777777777777e-12-0j)	60.03419263436605	4.891935811832212	64.92612844619826
0.6000000000000001	0.002	3.196425257053278	(1.1111111111111108e-11-0j)	215.0126565325944	4.454274757408736	219.46693129000315
0.6000000000000001	0.003	4.794637885579917	(2.4999999999999994e-11-0j)	709.0622612829951	9.457976440674344	718.5202377236694
0.6000000000000001	0.004	6.392850514106556	(4.444444444444443e-11-0j)	1901.648236215703	29.480622146869358	1931.1288583625724
0.6000000000000001	0.005	7.991063142633195	(6.944444444444443e-11-0j)	4299.137243793175	89.95850281607883	4389.095746609254
0.6000000000000001	0.006	9.589275771159834	(9.999999999999998e-11-0j)	8557.486052433203	381.5428977139332	8939.028950147136
0.6000000000000001	0.007	11.187488399686472	(1.3611111111111107e-10-0j)	15470.6612514273	40.655831022566176	15511.317082449867
0.6000000000000001	0.008	12.785701028213111	(1.7777777777777772e-10-0j)	25961.501959760502	4.324726603748103	25965.82668636425
0.6000000000000001	0.009000000000000001	14.383913656739752	(2.2499999999999997e-10-0j)	41156.814271052695	42.26537066221365	41199.07964171491
0.6000000000000001	0.01	15.98212628526639	(2.777777777777777e-10-0j)	62271.252121300844	177.28126858399926	62448.53338988484
0.6000000000000001	0.011	17.580338913793028	(3.3611111111111095e-10-0j)	90753.86212422697	439.1277067581831	91192.98983098516
0.6000000000000001	0.012	19.178551542319667	(3.999999999999999e-10-0j)	127912.16198018173	861.2704740846447	128773.43245426637
0.6000000000000001	0.013000000000000001	20.77676417084631	(4.694444444444443e-10-0j)	175622.6868692321	1480.5034869345163	177103.19035616663
0.6000000000000001	0.014	22.374976799372945	(5.444444444444443e-10-0j)	235627.3496271836	2336.8666762799253	237964.21630346353
0.6000000000000001	0.015	23.973189427899584	(6.249999999999997e-10-0j)	310119.90165406454	3473.6217964149764	313593.5234504795
0.6000000000000001	0.016	25.571402056426223	(7.111111111111109e-10-0j)	400757.36947285355	4937.243699761129	405694.61317261466
0.6000000000000001	0.017	27.169614684952865	(8.027777777777776e-10-0j)	509527.4969871414	6777.416707541465	516304.9136946828
0.6000000000000001	0.018000000000000002	28.767827313479504	(8.999999999999999e-10-0j)	639556.6922778961	9047.032930166752	648603.7252080629
0.6000000000000001	0.019	30.366039942006136	(1.0027777777777774e-09-0j)	793012.4762501254	11802.191422543883	804814.6676726693
0.6000000000000001	0.02	31.96425257053278	(1.1111111111111109e-09-0j)	973578.4642466657	15102.197729948999	988680.6619766147
0.6000000000000001	0.021	33.56246519905942	(1.2249999999999998e-09-0j)	1182216.4201840914	19009.563630112738	1201225.983814204
0.6000000000000001	0.022	35.160677827586056	(1.3444444444444438e-09-0j)	1421063.1862753627	23590.00697986172	1444653.1932552245
0.6000000000000001	0.023	36.758890456112695	(1.469444444444444e-09-0j)	1696028.404289033	28912.451620304768	1724940.8559093378
0.6000000000000001	0.024	38.357103084639334	(1.5999999999999996e-09-0j)	2008997.370249705	35049.027316215266	2044046.3975659201
0.6000000000000001	0.025	39.95531571316597	(1.7361111111111105e-09-0j)	2363287.132468616	42075.069716130114	2405362.202184746
0.6000000000000001	0.026000000000000002	41.55352834169262	(1.8777777777777774e-09-0j)	2762345.9875854813	50069.12032540488	2812415.107910886
0.6000000000000001	0.027	43.15174097021925	(2.024999999999999e-09-0j)	3209752.271525765	59112.926487601806	3268865.1980133667
0.6000000000000001	0.028	44.74995359874589	(2.177777777777777e-09-0j)	3709213.109254305	69291.44137137309	3778504.5506256777
0.6000000000000001	0.029	46.34816622727253	(2.3361111111111107e-09-0j)	4264563.123950353	80692.82396104671	4345255.947911399
0.6000000000000001	0.03	47.94637885579917	(2.499999999999999e-09-0j)	4879763.106247498	93408.43904976171	4973171.545297259
0.6000000000000001	0.031	49.54459148432581	(2.6694444444444437e-09-0j)	5558898.644199305	107532.8572343858	5666431.501433691
0.6000000000000001	0.032	51.142804112852446	(2.8444444444444436e-09-0j)	6306178.71464913	123163.85491170274	6429342.569560832
0.6000000000000001	0.033	52.741016741379084	(3.0249999999999994e-09-0j)	7125934.236699155	140402.41427551734	7266336.650974672
0.6000000000000001	0.034	54.33922936990573	(3.2111111111111102e-09-0j)	8022616.587990257	159352.7233144324	8181969.311304689
0.6000000000000001	0.035	55.93744199843237	(3.402777777777777e-09-0j)	9001048.130121171	180122.17581012272	9181170.305931294
0.6000000000000001	0.036000000000000004	57.53565462695901	(3.5999999999999996e-09-0j)	10065440.729257653	202821.37133598403	10268262.100593636
0.6000000000000001	0.037	59.13386725548564	(3.802777777777777e-09-0j)	11220824.011379665	227564.1152560642	11448388.126635728
0.6000000000000001	0.038	60.73207988401227	(4.0111111111111095e-09-0j)	12472115.761213016	254467.4187242129	12726583.179937229
0.6000000000000001	0.039	62.33029251253892	(4.224999999999999e-09-0j)	13824346.274897086	283651.49868339725	14107997.773580482
0.6000000000000001	0.04	63.92850514106556	(4.4444444444444434e-09-0j)	15282656.668911776	315239.77786514926	15597896.446776925
0.6000000000000001	0.041	65.5267177695922	(4.669444444444442e-09-0j)	16852297.157212548	349358.8847891165	17201656.042001665
0.6000000000000001	0.042	67.12493039811883	(4.899999999999999e-09-0j)	18538625.29739785	386138.6537626926	18924763.951160543
0.6000000000000001	0.043000000000000003	68.72314302664549	(5.13611111111111e-09-0j)	20347104.20674494	425712.12488071324	20772816.33162565
